id_pacote,id_carrinho,id_bancada,id_op_pack,dt_inicio_pack,dt_fim_pack,tempo_ciclo_carrinho_min
PKT-0000211,CAR-00007,L02-B07,OP-PCK-16,2026-08-01 08:11:48.056265,2026-08-01 08:12:23.175162,20.49
PKT-0000212,CAR-00007,L01-B13,OP-PCK-03,2026-08-01 08:11:48.056265,2026-08-01 08:12:58.294059,20.49
PKT-0000213,CAR-00007,L02-B14,OP-PCK-06,2026-08-01 08:11:48.056265,2026-08-01 08:13:33.412955,20.49
PKT-0000214,CAR-00007,L02-B13,OP-PCK-07,2026-08-01 08:11:48.056265,2026-08-01 08:14:08.531852,20.49
PKT-0000215,CAR-00007,L01-B08,OP-PCK-07,2026-08-01 08:11:48.056265,2026-08-01 08:14:43.650749,20.49
PKT-0000216,CAR-00007,L02-B01,OP-PCK-13,2026-08-01 08:11:48.056265,2026-08-01 08:15:18.769646,20.49
PKT-0000217,CAR-00007,L02-B09,OP-PCK-21,2026-08-01 08:11:48.056265,2026-08-01 08:15:53.888542,20.49
PKT-0000218,CAR-00007,L02-B11,OP-PCK-21,2026-08-01 08:11:48.056265,2026-08-01 08:16:29.007439,20.49
PKT-0000219,CAR-00007,L02-B10,OP-PCK-20,2026-08-01 08:11:48.056265,2026-08-01 08:17:04.126336,20.49
PKT-0000220,CAR-00007,L02-B05,OP-PCK-18,2026-08-01 08:11:48.056265,2026-08-01 08:17:39.245233,20.49
PKT-0000221,CAR-00007,L02-B07,OP-PCK-11,2026-08-01 08:11:48.056265,2026-08-01 08:18:14.364129,20.49
PKT-0000222,CAR-00007,L01-B09,OP-PCK-11,2026-08-01 08:11:48.056265,2026-08-01 08:18:49.483026,20.49
PKT-0000223,CAR-00007,L02-B01,OP-PCK-16,2026-08-01 08:11:48.056265,2026-08-01 08:19:24.601923,20.49
PKT-0000224,CAR-00007,L01-B06,OP-PCK-05,2026-08-01 08:11:48.056265,2026-08-01 08:19:59.720820,20.49
PKT-0000225,CAR-00007,L02-B12,OP-PCK-22,2026-08-01 08:11:48.056265,2026-08-01 08:20:34.839716,20.49
PKT-0000226,CAR-00007,L02-B14,OP-PCK-06,2026-08-01 08:11:48.056265,2026-08-01 08:21:09.958613,20.49
PKT-0000227,CAR-00007,L02-B14,OP-PCK-16,2026-08-01 08:11:48.056265,2026-08-01 08:21:45.077510,20.49
PKT-0000228,CAR-00007,L01-B14,OP-PCK-20,2026-08-01 08:11:48.056265,2026-08-01 08:22:20.196407,20.49
PKT-0000229,CAR-00007,L01-B12,OP-PCK-09,2026-08-01 08:11:48.056265,2026-08-01 08:22:55.315304,20.49
PKT-0000230,CAR-00007,L02-B10,OP-PCK-18,2026-08-01 08:11:48.056265,2026-08-01 08:23:30.434200,20.49
PKT-0000231,CAR-00007,L01-B14,OP-PCK-20,2026-08-01 08:11:48.056265,2026-08-01 08:24:05.553097,20.49
PKT-0000232,CAR-00007,L01-B04,OP-PCK-08,2026-08-01 08:11:48.056265,2026-08-01 08:24:40.671994,20.49
PKT-0000233,CAR-00007,L02-B06,OP-PCK-22,2026-08-01 08:11:48.056265,2026-08-01 08:25:15.790891,20.49
PKT-0000234,CAR-00007,L02-B11,OP-PCK-24,2026-08-01 08:11:48.056265,2026-08-01 08:25:50.909787,20.49
PKT-0000235,CAR-00007,L02-B13,OP-PCK-10,2026-08-01 08:11:48.056265,2026-08-01 08:26:26.028684,20.49
PKT-0000236,CAR-00007,L01-B05,OP-PCK-17,2026-08-01 08:11:48.056265,2026-08-01 08:27:01.147581,20.49
PKT-0000237,CAR-00007,L01-B02,OP-PCK-10,2026-08-01 08:11:48.056265,2026-08-01 08:27:36.266478,20.49
PKT-0000238,CAR-00007,L02-B05,OP-PCK-04,2026-08-01 08:11:48.056265,2026-08-01 08:28:11.385374,20.49
PKT-0000239,CAR-00007,L01-B04,OP-PCK-04,2026-08-01 08:11:48.056265,2026-08-01 08:28:46.504271,20.49
PKT-0000240,CAR-00007,L02-B04,OP-PCK-17,2026-08-01 08:11:48.056265,2026-08-01 08:29:21.623168,20.49
PKT-0000241,CAR-00007,L01-B14,OP-PCK-19,2026-08-01 08:11:48.056265,2026-08-01 08:29:56.742065,20.49
PKT-0000242,CAR-00007,L01-B04,OP-PCK-05,2026-08-01 08:11:48.056265,2026-08-01 08:30:31.860961,20.49
PKT-0000243,CAR-00007,L01-B13,OP-PCK-23,2026-08-01 08:11:48.056265,2026-08-01 08:31:06.979858,20.49
PKT-0000244,CAR-00007,L02-B06,OP-PCK-05,2026-08-01 08:11:48.056265,2026-08-01 08:31:42.098755,20.49
PKT-0000245,CAR-00007,L02-B14,OP-PCK-01,2026-08-01 08:11:48.056265,2026-08-01 08:32:17.217652,20.49
PKT-0000246,CAR-00008,L02-B11,OP-PCK-16,2026-08-01 08:28:02.115069,2026-08-01 08:28:35.281558,19.35
PKT-0000247,CAR-00008,L01-B07,OP-PCK-19,2026-08-01 08:28:02.115069,2026-08-01 08:29:08.448046,19.35
PKT-0000248,CAR-00008,L01-B09,OP-PCK-18,2026-08-01 08:28:02.115069,2026-08-01 08:29:41.614535,19.35
PKT-0000249,CAR-00008,L01-B10,OP-PCK-15,2026-08-01 08:28:02.115069,2026-08-01 08:30:14.781023,19.35
PKT-0000250,CAR-00008,L01-B08,OP-PCK-10,2026-08-01 08:28:02.115069,2026-08-01 08:30:47.947512,19.35
PKT-0000251,CAR-00008,L01-B13,OP-PCK-16,2026-08-01 08:28:02.115069,2026-08-01 08:31:21.114000,19.35
PKT-0000252,CAR-00008,L01-B06,OP-PCK-23,2026-08-01 08:28:02.115069,2026-08-01 08:31:54.280489,19.35
PKT-0000253,CAR-00008,L01-B01,OP-PCK-14,2026-08-01 08:28:02.115069,2026-08-01 08:32:27.446977,19.35
PKT-0000254,CAR-00008,L01-B04,OP-PCK-16,2026-08-01 08:28:02.115069,2026-08-01 08:33:00.613466,19.35
PKT-0000255,CAR-00008,L01-B08,OP-PCK-04,2026-08-01 08:28:02.115069,2026-08-01 08:33:33.779954,19.35
PKT-0000256,CAR-00008,L01-B04,OP-PCK-24,2026-08-01 08:28:02.115069,2026-08-01 08:34:06.946443,19.35
PKT-0000257,CAR-00008,L01-B05,OP-PCK-13,2026-08-01 08:28:02.115069,2026-08-01 08:34:40.112931,19.35
PKT-0000258,CAR-00008,L02-B12,OP-PCK-05,2026-08-01 08:28:02.115069,2026-08-01 08:35:13.279420,19.35
PKT-0000259,CAR-00008,L01-B07,OP-PCK-06,2026-08-01 08:28:02.115069,2026-08-01 08:35:46.445908,19.35
PKT-0000260,CAR-00008,L02-B11,OP-PCK-07,2026-08-01 08:28:02.115069,2026-08-01 08:36:19.612397,19.35
PKT-0000261,CAR-00008,L02-B05,OP-PCK-08,2026-08-01 08:28:02.115069,2026-08-01 08:36:52.778886,19.35
PKT-0000262,CAR-00008,L01-B11,OP-PCK-18,2026-08-01 08:28:02.115069,2026-08-01 08:37:25.945374,19.35
PKT-0000263,CAR-00008,L02-B14,OP-PCK-12,2026-08-01 08:28:02.115069,2026-08-01 08:37:59.111863,19.35
PKT-0000264,CAR-00008,L01-B05,OP-PCK-14,2026-08-01 08:28:02.115069,2026-08-01 08:38:32.278351,19.35
PKT-0000265,CAR-00008,L02-B07,OP-PCK-14,2026-08-01 08:28:02.115069,2026-08-01 08:39:05.444840,19.35
PKT-0000266,CAR-00008,L02-B01,OP-PCK-06,2026-08-01 08:28:02.115069,2026-08-01 08:39:38.611328,19.35
PKT-0000267,CAR-00008,L01-B05,OP-PCK-12,2026-08-01 08:28:02.115069,2026-08-01 08:40:11.777817,19.35
PKT-0000268,CAR-00008,L01-B11,OP-PCK-13,2026-08-01 08:28:02.115069,2026-08-01 08:40:44.944305,19.35
PKT-0000269,CAR-00008,L02-B02,OP-PCK-17,2026-08-01 08:28:02.115069,2026-08-01 08:41:18.110794,19.35
PKT-0000270,CAR-00008,L01-B13,OP-PCK-11,2026-08-01 08:28:02.115069,2026-08-01 08:41:51.277282,19.35
PKT-0000271,CAR-00008,L02-B10,OP-PCK-16,2026-08-01 08:28:02.115069,2026-08-01 08:42:24.443771,19.35
PKT-0000272,CAR-00008,L02-B01,OP-PCK-22,2026-08-01 08:28:02.115069,2026-08-01 08:42:57.610259,19.35
PKT-0000273,CAR-00008,L02-B04,OP-PCK-10,2026-08-01 08:28:02.115069,2026-08-01 08:43:30.776748,19.35
PKT-0000274,CAR-00008,L01-B12,OP-PCK-15,2026-08-01 08:28:02.115069,2026-08-01 08:44:03.943236,19.35
PKT-0000275,CAR-00008,L01-B11,OP-PCK-22,2026-08-01 08:28:02.115069,2026-08-01 08:44:37.109725,19.35
PKT-0000276,CAR-00008,L01-B10,OP-PCK-13,2026-08-01 08:28:02.115069,2026-08-01 08:45:10.276214,19.35
PKT-0000277,CAR-00008,L02-B12,OP-PCK-02,2026-08-01 08:28:02.115069,2026-08-01 08:45:43.442702,19.35
PKT-0000278,CAR-00008,L01-B09,OP-PCK-02,2026-08-01 08:28:02.115069,2026-08-01 08:46:16.609191,19.35
PKT-0000279,CAR-00008,L01-B10,OP-PCK-20,2026-08-01 08:28:02.115069,2026-08-01 08:46:49.775679,19.35
PKT-0000280,CAR-00008,L01-B13,OP-PCK-03,2026-08-01 08:28:02.115069,2026-08-01 08:47:22.942168,19.35
PKT-0000281,CAR-00009,L02-B09,OP-PCK-07,2026-08-01 08:53:08.050083,2026-08-01 08:53:37.499460,17.18
PKT-0000282,CAR-00009,L02-B03,OP-PCK-19,2026-08-01 08:53:08.050083,2026-08-01 08:54:06.948836,17.18
PKT-0000283,CAR-00009,L02-B07,OP-PCK-23,2026-08-01 08:53:08.050083,2026-08-01 08:54:36.398213,17.18
PKT-0000284,CAR-00009,L02-B12,OP-PCK-18,2026-08-01 08:53:08.050083,2026-08-01 08:55:05.847589,17.18
PKT-0000285,CAR-00009,L02-B05,OP-PCK-23,2026-08-01 08:53:08.050083,2026-08-01 08:55:35.296966,17.18
PKT-0000286,CAR-00009,L01-B06,OP-PCK-10,2026-08-01 08:53:08.050083,2026-08-01 08:56:04.746342,17.18
PKT-0000287,CAR-00009,L02-B08,OP-PCK-19,2026-08-01 08:53:08.050083,2026-08-01 08:56:34.195719,17.18
PKT-0000288,CAR-00009,L01-B01,OP-PCK-03,2026-08-01 08:53:08.050083,2026-08-01 08:57:03.645095,17.18
PKT-0000289,CAR-00009,L01-B02,OP-PCK-18,2026-08-01 08:53:08.050083,2026-08-01 08:57:33.094472,17.18
PKT-0000290,CAR-00009,L02-B14,OP-PCK-02,2026-08-01 08:53:08.050083,2026-08-01 08:58:02.543848,17.18
PKT-0000291,CAR-00009,L01-B13,OP-PCK-01,2026-08-01 08:53:08.050083,2026-08-01 08:58:31.993225,17.18
PKT-0000292,CAR-00009,L02-B04,OP-PCK-10,2026-08-01 08:53:08.050083,2026-08-01 08:59:01.442601,17.18
PKT-0000293,CAR-00009,L01-B02,OP-PCK-21,2026-08-01 08:53:08.050083,2026-08-01 08:59:30.891978,17.18
PKT-0000294,CAR-00009,L02-B04,OP-PCK-08,2026-08-01 08:53:08.050083,2026-08-01 09:00:00.341354,17.18
PKT-0000295,CAR-00009,L01-B12,OP-PCK-21,2026-08-01 08:53:08.050083,2026-08-01 09:00:29.790731,17.18
PKT-0000296,CAR-00009,L02-B14,OP-PCK-12,2026-08-01 08:53:08.050083,2026-08-01 09:00:59.240107,17.18
PKT-0000297,CAR-00009,L02-B01,OP-PCK-04,2026-08-01 08:53:08.050083,2026-08-01 09:01:28.689484,17.18
PKT-0000298,CAR-00009,L02-B01,OP-PCK-15,2026-08-01 08:53:08.050083,2026-08-01 09:01:58.138860,17.18
PKT-0000299,CAR-00009,L02-B01,OP-PCK-11,2026-08-01 08:53:08.050083,2026-08-01 09:02:27.588237,17.18
PKT-0000300,CAR-00009,L01-B02,OP-PCK-01,2026-08-01 08:53:08.050083,2026-08-01 09:02:57.037613,17.18
PKT-0000301,CAR-00009,L01-B12,OP-PCK-16,2026-08-01 08:53:08.050083,2026-08-01 09:03:26.486990,17.18
PKT-0000302,CAR-00009,L02-B06,OP-PCK-10,2026-08-01 08:53:08.050083,2026-08-01 09:03:55.936366,17.18
PKT-0000303,CAR-00009,L02-B01,OP-PCK-10,2026-08-01 08:53:08.050083,2026-08-01 09:04:25.385743,17.18
PKT-0000304,CAR-00009,L01-B10,OP-PCK-21,2026-08-01 08:53:08.050083,2026-08-01 09:04:54.835119,17.18
PKT-0000305,CAR-00009,L02-B06,OP-PCK-03,2026-08-01 08:53:08.050083,2026-08-01 09:05:24.284496,17.18
PKT-0000306,CAR-00009,L01-B11,OP-PCK-21,2026-08-01 08:53:08.050083,2026-08-01 09:05:53.733872,17.18
PKT-0000307,CAR-00009,L01-B02,OP-PCK-22,2026-08-01 08:53:08.050083,2026-08-01 09:06:23.183249,17.18
PKT-0000308,CAR-00009,L02-B08,OP-PCK-22,2026-08-01 08:53:08.050083,2026-08-01 09:06:52.632625,17.18
PKT-0000309,CAR-00009,L02-B06,OP-PCK-24,2026-08-01 08:53:08.050083,2026-08-01 09:07:22.082002,17.18
PKT-0000310,CAR-00009,L02-B13,OP-PCK-10,2026-08-01 08:53:08.050083,2026-08-01 09:07:51.531378,17.18
PKT-0000311,CAR-00009,L02-B08,OP-PCK-06,2026-08-01 08:53:08.050083,2026-08-01 09:08:20.980755,17.18
PKT-0000312,CAR-00009,L02-B02,OP-PCK-17,2026-08-01 08:53:08.050083,2026-08-01 09:08:50.430131,17.18
PKT-0000313,CAR-00009,L02-B13,OP-PCK-23,2026-08-01 08:53:08.050083,2026-08-01 09:09:19.879508,17.18
PKT-0000314,CAR-00009,L02-B14,OP-PCK-21,2026-08-01 08:53:08.050083,2026-08-01 09:09:49.328885,17.18
PKT-0000315,CAR-00009,L02-B10,OP-PCK-24,2026-08-01 08:53:08.050083,2026-08-01 09:10:18.778261,17.18
PKT-0000316,CAR-00010,L02-B09,OP-PCK-04,2026-08-01 09:13:21.046150,2026-08-01 09:13:48.778617,16.18
PKT-0000317,CAR-00010,L01-B08,OP-PCK-22,2026-08-01 09:13:21.046150,2026-08-01 09:14:16.511085,16.18
PKT-0000318,CAR-00010,L02-B07,OP-PCK-09,2026-08-01 09:13:21.046150,2026-08-01 09:14:44.243552,16.18
PKT-0000319,CAR-00010,L01-B02,OP-PCK-04,2026-08-01 09:13:21.046150,2026-08-01 09:15:11.976019,16.18
PKT-0000320,CAR-00010,L01-B04,OP-PCK-07,2026-08-01 09:13:21.046150,2026-08-01 09:15:39.708487,16.18
PKT-0000321,CAR-00010,L02-B08,OP-PCK-17,2026-08-01 09:13:21.046150,2026-08-01 09:16:07.440954,16.18
PKT-0000322,CAR-00010,L01-B08,OP-PCK-21,2026-08-01 09:13:21.046150,2026-08-01 09:16:35.173422,16.18
PKT-0000323,CAR-00010,L02-B07,OP-PCK-11,2026-08-01 09:13:21.046150,2026-08-01 09:17:02.905889,16.18
PKT-0000324,CAR-00010,L01-B01,OP-PCK-02,2026-08-01 09:13:21.046150,2026-08-01 09:17:30.638356,16.18
PKT-0000325,CAR-00010,L01-B05,OP-PCK-06,2026-08-01 09:13:21.046150,2026-08-01 09:17:58.370824,16.18
PKT-0000326,CAR-00010,L02-B09,OP-PCK-24,2026-08-01 09:13:21.046150,2026-08-01 09:18:26.103291,16.18
PKT-0000327,CAR-00010,L01-B12,OP-PCK-21,2026-08-01 09:13:21.046150,2026-08-01 09:18:53.835758,16.18
PKT-0000328,CAR-00010,L02-B03,OP-PCK-16,2026-08-01 09:13:21.046150,2026-08-01 09:19:21.568226,16.18
PKT-0000329,CAR-00010,L01-B13,OP-PCK-05,2026-08-01 09:13:21.046150,2026-08-01 09:19:49.300693,16.18
PKT-0000330,CAR-00010,L01-B03,OP-PCK-19,2026-08-01 09:13:21.046150,2026-08-01 09:20:17.033160,16.18
PKT-0000331,CAR-00010,L02-B06,OP-PCK-17,2026-08-01 09:13:21.046150,2026-08-01 09:20:44.765628,16.18
PKT-0000332,CAR-00010,L01-B04,OP-PCK-13,2026-08-01 09:13:21.046150,2026-08-01 09:21:12.498095,16.18
PKT-0000333,CAR-00010,L02-B03,OP-PCK-05,2026-08-01 09:13:21.046150,2026-08-01 09:21:40.230563,16.18
PKT-0000334,CAR-00010,L02-B02,OP-PCK-11,2026-08-01 09:13:21.046150,2026-08-01 09:22:07.963030,16.18
PKT-0000335,CAR-00010,L01-B07,OP-PCK-10,2026-08-01 09:13:21.046150,2026-08-01 09:22:35.695497,16.18
PKT-0000336,CAR-00010,L01-B05,OP-PCK-03,2026-08-01 09:13:21.046150,2026-08-01 09:23:03.427965,16.18
PKT-0000337,CAR-00010,L02-B13,OP-PCK-10,2026-08-01 09:13:21.046150,2026-08-01 09:23:31.160432,16.18
PKT-0000338,CAR-00010,L01-B08,OP-PCK-18,2026-08-01 09:13:21.046150,2026-08-01 09:23:58.892899,16.18
PKT-0000339,CAR-00010,L01-B08,OP-PCK-24,2026-08-01 09:13:21.046150,2026-08-01 09:24:26.625367,16.18
PKT-0000340,CAR-00010,L01-B08,OP-PCK-10,2026-08-01 09:13:21.046150,2026-08-01 09:24:54.357834,16.18
PKT-0000341,CAR-00010,L02-B12,OP-PCK-23,2026-08-01 09:13:21.046150,2026-08-01 09:25:22.090301,16.18
PKT-0000342,CAR-00010,L02-B02,OP-PCK-21,2026-08-01 09:13:21.046150,2026-08-01 09:25:49.822769,16.18
PKT-0000343,CAR-00010,L01-B08,OP-PCK-03,2026-08-01 09:13:21.046150,2026-08-01 09:26:17.555236,16.18
PKT-0000344,CAR-00010,L01-B13,OP-PCK-07,2026-08-01 09:13:21.046150,2026-08-01 09:26:45.287704,16.18
PKT-0000345,CAR-00010,L01-B05,OP-PCK-05,2026-08-01 09:13:21.046150,2026-08-01 09:27:13.020171,16.18
PKT-0000346,CAR-00010,L01-B01,OP-PCK-08,2026-08-01 09:13:21.046150,2026-08-01 09:27:40.752638,16.18
PKT-0000347,CAR-00010,L02-B14,OP-PCK-16,2026-08-01 09:13:21.046150,2026-08-01 09:28:08.485106,16.18
PKT-0000348,CAR-00010,L02-B05,OP-PCK-24,2026-08-01 09:13:21.046150,2026-08-01 09:28:36.217573,16.18
PKT-0000349,CAR-00010,L02-B10,OP-PCK-21,2026-08-01 09:13:21.046150,2026-08-01 09:29:03.950040,16.18
PKT-0000350,CAR-00010,L02-B07,OP-PCK-03,2026-08-01 09:13:21.046150,2026-08-01 09:29:31.682508,16.18
PKT-0000351,CAR-00011,L01-B03,OP-PCK-09,2026-08-01 09:29:35.213337,2026-08-01 09:29:56.095445,12.18
PKT-0000352,CAR-00011,L02-B06,OP-PCK-17,2026-08-01 09:29:35.213337,2026-08-01 09:30:16.977553,12.18
PKT-0000353,CAR-00011,L02-B10,OP-PCK-13,2026-08-01 09:29:35.213337,2026-08-01 09:30:37.859661,12.18
PKT-0000354,CAR-00011,L02-B11,OP-PCK-01,2026-08-01 09:29:35.213337,2026-08-01 09:30:58.741769,12.18
PKT-0000355,CAR-00011,L02-B06,OP-PCK-19,2026-08-01 09:29:35.213337,2026-08-01 09:31:19.623877,12.18
PKT-0000356,CAR-00011,L01-B06,OP-PCK-13,2026-08-01 09:29:35.213337,2026-08-01 09:31:40.505985,12.18
PKT-0000357,CAR-00011,L01-B13,OP-PCK-22,2026-08-01 09:29:35.213337,2026-08-01 09:32:01.388093,12.18
PKT-0000358,CAR-00011,L01-B04,OP-PCK-24,2026-08-01 09:29:35.213337,2026-08-01 09:32:22.270201,12.18
PKT-0000359,CAR-00011,L02-B12,OP-PCK-07,2026-08-01 09:29:35.213337,2026-08-01 09:32:43.152309,12.18
PKT-0000360,CAR-00011,L02-B02,OP-PCK-23,2026-08-01 09:29:35.213337,2026-08-01 09:33:04.034416,12.18
PKT-0000361,CAR-00011,L01-B01,OP-PCK-04,2026-08-01 09:29:35.213337,2026-08-01 09:33:24.916524,12.18
PKT-0000362,CAR-00011,L01-B14,OP-PCK-20,2026-08-01 09:29:35.213337,2026-08-01 09:33:45.798632,12.18
PKT-0000363,CAR-00011,L02-B13,OP-PCK-03,2026-08-01 09:29:35.213337,2026-08-01 09:34:06.680740,12.18
PKT-0000364,CAR-00011,L02-B10,OP-PCK-18,2026-08-01 09:29:35.213337,2026-08-01 09:34:27.562848,12.18
PKT-0000365,CAR-00011,L02-B14,OP-PCK-15,2026-08-01 09:29:35.213337,2026-08-01 09:34:48.444956,12.18
PKT-0000366,CAR-00011,L01-B01,OP-PCK-24,2026-08-01 09:29:35.213337,2026-08-01 09:35:09.327064,12.18
PKT-0000367,CAR-00011,L01-B03,OP-PCK-14,2026-08-01 09:29:35.213337,2026-08-01 09:35:30.209172,12.18
PKT-0000368,CAR-00011,L01-B13,OP-PCK-15,2026-08-01 09:29:35.213337,2026-08-01 09:35:51.091280,12.18
PKT-0000369,CAR-00011,L02-B14,OP-PCK-21,2026-08-01 09:29:35.213337,2026-08-01 09:36:11.973388,12.18
PKT-0000370,CAR-00011,L02-B03,OP-PCK-19,2026-08-01 09:29:35.213337,2026-08-01 09:36:32.855496,12.18
PKT-0000371,CAR-00011,L02-B04,OP-PCK-04,2026-08-01 09:29:35.213337,2026-08-01 09:36:53.737604,12.18
PKT-0000372,CAR-00011,L01-B11,OP-PCK-01,2026-08-01 09:29:35.213337,2026-08-01 09:37:14.619712,12.18
PKT-0000373,CAR-00011,L02-B01,OP-PCK-07,2026-08-01 09:29:35.213337,2026-08-01 09:37:35.501820,12.18
PKT-0000374,CAR-00011,L01-B04,OP-PCK-20,2026-08-01 09:29:35.213337,2026-08-01 09:37:56.383928,12.18
PKT-0000375,CAR-00011,L02-B11,OP-PCK-14,2026-08-01 09:29:35.213337,2026-08-01 09:38:17.266036,12.18
PKT-0000376,CAR-00011,L02-B14,OP-PCK-12,2026-08-01 09:29:35.213337,2026-08-01 09:38:38.148144,12.18
PKT-0000377,CAR-00011,L01-B14,OP-PCK-10,2026-08-01 09:29:35.213337,2026-08-01 09:38:59.030252,12.18
PKT-0000378,CAR-00011,L02-B13,OP-PCK-14,2026-08-01 09:29:35.213337,2026-08-01 09:39:19.912359,12.18
PKT-0000379,CAR-00011,L02-B06,OP-PCK-09,2026-08-01 09:29:35.213337,2026-08-01 09:39:40.794467,12.18
PKT-0000380,CAR-00011,L01-B06,OP-PCK-08,2026-08-01 09:29:35.213337,2026-08-01 09:40:01.676575,12.18
PKT-0000381,CAR-00011,L02-B13,OP-PCK-18,2026-08-01 09:29:35.213337,2026-08-01 09:40:22.558683,12.18
PKT-0000382,CAR-00011,L01-B06,OP-PCK-21,2026-08-01 09:29:35.213337,2026-08-01 09:40:43.440791,12.18
PKT-0000383,CAR-00011,L01-B04,OP-PCK-07,2026-08-01 09:29:35.213337,2026-08-01 09:41:04.322899,12.18
PKT-0000384,CAR-00011,L02-B09,OP-PCK-11,2026-08-01 09:29:35.213337,2026-08-01 09:41:25.205007,12.18
PKT-0000385,CAR-00011,L02-B14,OP-PCK-13,2026-08-01 09:29:35.213337,2026-08-01 09:41:46.087115,12.18
PKT-0000386,CAR-00012,L02-B05,OP-PCK-08,2026-08-01 09:41:33.038259,2026-08-01 09:42:04.212329,18.18
PKT-0000387,CAR-00012,L02-B05,OP-PCK-24,2026-08-01 09:41:33.038259,2026-08-01 09:42:35.386398,18.18
PKT-0000388,CAR-00012,L02-B09,OP-PCK-06,2026-08-01 09:41:33.038259,2026-08-01 09:43:06.560468,18.18
PKT-0000389,CAR-00012,L02-B12,OP-PCK-04,2026-08-01 09:41:33.038259,2026-08-01 09:43:37.734537,18.18
PKT-0000390,CAR-00012,L02-B11,OP-PCK-03,2026-08-01 09:41:33.038259,2026-08-01 09:44:08.908607,18.18
PKT-0000391,CAR-00012,L01-B12,OP-PCK-05,2026-08-01 09:41:33.038259,2026-08-01 09:44:40.082676,18.18
PKT-0000392,CAR-00012,L02-B03,OP-PCK-18,2026-08-01 09:41:33.038259,2026-08-01 09:45:11.256746,18.18
PKT-0000393,CAR-00012,L02-B07,OP-PCK-11,2026-08-01 09:41:33.038259,2026-08-01 09:45:42.430815,18.18
PKT-0000394,CAR-00012,L01-B09,OP-PCK-03,2026-08-01 09:41:33.038259,2026-08-01 09:46:13.604885,18.18
PKT-0000395,CAR-00012,L02-B08,OP-PCK-06,2026-08-01 09:41:33.038259,2026-08-01 09:46:44.778955,18.18
PKT-0000396,CAR-00012,L02-B12,OP-PCK-12,2026-08-01 09:41:33.038259,2026-08-01 09:47:15.953024,18.18
PKT-0000397,CAR-00012,L01-B09,OP-PCK-21,2026-08-01 09:41:33.038259,2026-08-01 09:47:47.127094,18.18
PKT-0000398,CAR-00012,L02-B10,OP-PCK-22,2026-08-01 09:41:33.038259,2026-08-01 09:48:18.301163,18.18
PKT-0000399,CAR-00012,L02-B13,OP-PCK-09,2026-08-01 09:41:33.038259,2026-08-01 09:48:49.475233,18.18
PKT-0000400,CAR-00012,L01-B12,OP-PCK-05,2026-08-01 09:41:33.038259,2026-08-01 09:49:20.649302,18.18
PKT-0000401,CAR-00012,L02-B04,OP-PCK-02,2026-08-01 09:41:33.038259,2026-08-01 09:49:51.823372,18.18
PKT-0000402,CAR-00012,L01-B10,OP-PCK-12,2026-08-01 09:41:33.038259,2026-08-01 09:50:22.997442,18.18
PKT-0000403,CAR-00012,L01-B04,OP-PCK-06,2026-08-01 09:41:33.038259,2026-08-01 09:50:54.171511,18.18
PKT-0000404,CAR-00012,L02-B03,OP-PCK-10,2026-08-01 09:41:33.038259,2026-08-01 09:51:25.345581,18.18
PKT-0000405,CAR-00012,L02-B01,OP-PCK-17,2026-08-01 09:41:33.038259,2026-08-01 09:51:56.519650,18.18
PKT-0000406,CAR-00012,L02-B09,OP-PCK-21,2026-08-01 09:41:33.038259,2026-08-01 09:52:27.693720,18.18
PKT-0000407,CAR-00012,L01-B11,OP-PCK-23,2026-08-01 09:41:33.038259,2026-08-01 09:52:58.867789,18.18
PKT-0000408,CAR-00012,L01-B12,OP-PCK-23,2026-08-01 09:41:33.038259,2026-08-01 09:53:30.041859,18.18
PKT-0000409,CAR-00012,L01-B02,OP-PCK-11,2026-08-01 09:41:33.038259,2026-08-01 09:54:01.215928,18.18
PKT-0000410,CAR-00012,L01-B08,OP-PCK-23,2026-08-01 09:41:33.038259,2026-08-01 09:54:32.389998,18.18
PKT-0000411,CAR-00012,L02-B06,OP-PCK-21,2026-08-01 09:41:33.038259,2026-08-01 09:55:03.564068,18.18
PKT-0000412,CAR-00012,L02-B07,OP-PCK-03,2026-08-01 09:41:33.038259,2026-08-01 09:55:34.738137,18.18
PKT-0000413,CAR-00012,L02-B02,OP-PCK-17,2026-08-01 09:41:33.038259,2026-08-01 09:56:05.912207,18.18
PKT-0000414,CAR-00012,L01-B02,OP-PCK-21,2026-08-01 09:41:33.038259,2026-08-01 09:56:37.086276,18.18
PKT-0000415,CAR-00012,L01-B08,OP-PCK-19,2026-08-01 09:41:33.038259,2026-08-01 09:57:08.260346,18.18
PKT-0000416,CAR-00012,L01-B02,OP-PCK-08,2026-08-01 09:41:33.038259,2026-08-01 09:57:39.434415,18.18
PKT-0000417,CAR-00012,L02-B07,OP-PCK-21,2026-08-01 09:41:33.038259,2026-08-01 09:58:10.608485,18.18
PKT-0000418,CAR-00012,L02-B11,OP-PCK-04,2026-08-01 09:41:33.038259,2026-08-01 09:58:41.782555,18.18
PKT-0000419,CAR-00012,L01-B05,OP-PCK-12,2026-08-01 09:41:33.038259,2026-08-01 09:59:12.956624,18.18
PKT-0000420,CAR-00012,L01-B10,OP-PCK-20,2026-08-01 09:41:33.038259,2026-08-01 09:59:44.130694,18.18
PKT-0000421,CAR-00013,L02-B05,OP-PCK-08,2026-08-01 11:18:27.839311,2026-08-01 11:19:04.916241,21.63
