id_carrinho,id_op_rebin,linha_rebin,dt_inicio_montagem,tempo_montagem_min,dt_fim_montagem
CAR-00278,OP-REB-04,L02,2026-08-04 08:52:16,10.86,2026-08-04 09:03:07.600
CAR-00279,OP-REB-09,L02,2026-08-04 09:00:40,8.95,2026-08-04 09:09:37.000
CAR-00280,OP-REB-06,L02,2026-08-04 09:14:06,12.48,2026-08-04 09:26:34.800
CAR-00281,OP-REB-03,L02,2026-08-04 09:30:30,12.53,2026-08-04 09:43:01.800
CAR-00282,OP-REB-06,L02,2026-08-04 09:30:36,15.54,2026-08-04 09:46:08.400
CAR-00283,OP-REB-06,L01,2026-08-04 09:32:47,11.28,2026-08-04 09:44:03.800
CAR-00284,OP-REB-05,L01,2026-08-04 10:35:09,12.56,2026-08-04 10:47:42.600
CAR-00285,OP-REB-02,L01,2026-08-04 11:16:07,10.67,2026-08-04 11:26:47.200
CAR-00286,OP-REB-02,L02,2026-08-04 11:33:35,13.75,2026-08-04 11:47:20.000
CAR-00287,OP-REB-07,L02,2026-08-04 11:54:26,11.75,2026-08-04 12:06:11.000
CAR-00288,OP-REB-02,L02,2026-08-04 12:00:52,9.65,2026-08-04 12:10:31.000
CAR-00289,OP-REB-06,L01,2026-08-04 12:12:50,11.97,2026-08-04 12:24:48.200
CAR-00290,OP-REB-05,L01,2026-08-04 12:20:17,12.78,2026-08-04 12:33:03.800
CAR-00291,OP-REB-04,L01,2026-08-04 12:24:32,12.51,2026-08-04 12:37:02.600
CAR-00292,OP-REB-07,L02,2026-08-04 12:32:42,14.09,2026-08-04 12:46:47.400
CAR-00293,OP-REB-08,L01,2026-08-04 12:48:27,9.1,2026-08-04 12:57:33.000
CAR-00294,OP-REB-04,L01,2026-08-04 13:07:01,10.31,2026-08-04 13:17:19.600
CAR-00295,OP-REB-01,L02,2026-08-04 13:19:15,13.28,2026-08-04 13:32:31.800
CAR-00296,OP-REB-01,L01,2026-08-04 13:48:33,10.55,2026-08-04 13:59:06.000
CAR-00297,OP-REB-01,L02,2026-08-04 14:05:16,12.48,2026-08-04 14:17:44.800
CAR-00298,OP-REB-01,L01,2026-08-04 14:13:10,7.16,2026-08-04 14:20:19.600
CAR-00299,OP-REB-05,L02,2026-08-04 14:14:19,17.43,2026-08-04 14:31:44.800
CAR-00300,OP-REB-04,L02,2026-08-04 14:16:38,11.46,2026-08-04 14:28:05.600
CAR-00301,OP-REB-09,L02,2026-08-04 14:18:22,14.39,2026-08-04 14:32:45.400
CAR-00302,OP-REB-03,L02,2026-08-04 14:29:28,11.33,2026-08-04 14:40:47.800
CAR-00303,OP-REB-07,L02,2026-08-04 14:49:58,12.83,2026-08-04 15:02:47.800
CAR-00304,OP-REB-08,L01,2026-08-04 15:38:14,14.98,2026-08-04 15:53:12.800
CAR-00305,OP-REB-06,L02,2026-08-04 16:48:10,14.33,2026-08-04 17:02:29.800
CAR-00306,OP-REB-01,L02,2026-08-04 16:55:12,11.59,2026-08-04 17:06:47.400
CAR-00307,OP-REB-08,L02,2026-08-04 17:01:11,11.73,2026-08-04 17:12:54.800
CAR-00308,OP-REB-03,L02,2026-08-04 17:31:49,14.01,2026-08-04 17:45:49.600
CAR-00309,OP-REB-08,L01,2026-08-04 17:40:07,16.67,2026-08-04 17:56:47.200
CAR-00310,OP-REB-04,L02,2026-08-04 17:56:26,12.38,2026-08-04 18:08:48.800
CAR-00311,OP-REB-08,L01,2026-08-04 18:30:24,15.91,2026-08-04 18:46:18.600
CAR-00312,OP-REB-01,L02,2026-08-04 18:44:22,11.52,2026-08-04 18:55:53.200
CAR-00313,OP-REB-03,L02,2026-08-04 19:01:34,13.9,2026-08-04 19:15:28.000
CAR-00314,OP-REB-06,L01,2026-08-04 19:43:43,14.2,2026-08-04 19:57:55.000
CAR-00315,OP-REB-09,L01,2026-08-04 20:12:55,11.18,2026-08-04 20:24:05.800
CAR-00316,OP-REB-02,L01,2026-08-04 20:39:15,10.51,2026-08-04 20:49:45.600
CAR-00317,OP-REB-01,L02,2026-08-04 20:39:15,14.29,2026-08-04 20:53:32.400
CAR-00318,OP-REB-03,L01,2026-08-04 20:44:10,10.94,2026-08-04 20:55:06.400
CAR-00319,OP-REB-04,L02,2026-08-04 21:43:46,10.21,2026-08-04 21:53:58.600
CAR-00320,OP-REB-05,L01,2026-08-04 21:50:05,10.63,2026-08-04 22:00:42.800
CAR-00321,OP-REB-03,L01,2026-08-04 22:01:55,10.93,2026-08-04 22:12:50.800
CAR-00322,OP-REB-02,L02,2026-08-04 22:09:08,13.71,2026-08-04 22:22:50.600
CAR-00323,OP-REB-02,L01,2026-08-04 22:10:28,13.03,2026-08-04 22:23:29.800
CAR-00324,OP-REB-07,L01,2026-08-04 22:12:17,13.43,2026-08-04 22:25:42.800
CAR-00325,OP-REB-09,L02,2026-08-04 22:17:55,12.84,2026-08-04 22:30:45.400
CAR-00326,OP-REB-02,L02,2026-08-04 22:26:48,10.81,2026-08-04 22:37:36.600
CAR-00327,OP-REB-07,L02,2026-08-04 22:52:52,13.39,2026-08-04 23:06:15.400
CAR-00328,OP-REB-07,L01,2026-08-04 23:13:04,14.36,2026-08-04 23:27:25.600
CAR-00329,OP-REB-07,L01,2026-08-04 23:41:58,13.17,2026-08-04 23:55:08.200
CAR-00330,OP-REB-03,L01,2026-08-04 23:49:50,12.9,2026-08-05 00:02:44.000
CAR-00331,OP-REB-07,L01,2026-08-05 00:15:12,10.47,2026-08-05 00:25:40.200
CAR-00332,OP-REB-01,L01,2026-08-05 00:48:36,12.42,2026-08-05 01:01:01.200
CAR-00333,OP-REB-01,L02,2026-08-05 00:50:25,10.36,2026-08-05 01:00:46.600
CAR-00334,OP-REB-05,L01,2026-08-05 00:51:09,11.95,2026-08-05 01:03:06.000
CAR-00335,OP-REB-02,L02,2026-08-05 00:55:04,8.72,2026-08-05 01:03:47.200
CAR-00336,OP-REB-09,L01,2026-08-05 00:55:59,8.73,2026-08-05 01:04:42.800
CAR-00337,OP-REB-07,L02,2026-08-05 01:29:25,11.62,2026-08-05 01:41:02.200
CAR-00338,OP-REB-04,L01,2026-08-05 01:53:37,10.9,2026-08-05 02:04:31.000
CAR-00339,OP-REB-04,L01,2026-08-05 01:55:04,12.21,2026-08-05 02:07:16.600
CAR-00340,OP-REB-02,L02,2026-08-05 02:06:33,11.73,2026-08-05 02:18:16.800
CAR-00341,OP-REB-05,L01,2026-08-05 03:11:24,12.06,2026-08-05 03:23:27.600
CAR-00342,OP-REB-04,L02,2026-08-05 03:29:45,13.22,2026-08-05 03:42:58.200
CAR-00343,OP-REB-01,L01,2026-08-05 03:50:27,11.07,2026-08-05 04:01:31.200
CAR-00344,OP-REB-08,L01,2026-08-05 04:56:55,11.56,2026-08-05 05:08:28.600
CAR-00345,OP-REB-03,L02,2026-08-05 05:13:06,14.91,2026-08-05 05:28:00.600
CAR-00346,OP-REB-06,L01,2026-08-05 05:17:34,12.01,2026-08-05 05:29:34.600
CAR-00347,OP-REB-04,L02,2026-08-05 05:45:10,11.64,2026-08-05 05:56:48.400
CAR-00348,OP-REB-09,L01,2026-08-05 05:47:35,12.17,2026-08-05 05:59:45.200
CAR-00349,OP-REB-07,L01,2026-08-05 05:54:26,11.68,2026-08-05 06:06:06.800
CAR-00350,OP-REB-09,L01,2026-08-05 06:34:57,10.58,2026-08-05 06:45:31.800
CAR-00351,OP-REB-03,L01,2026-08-05 06:35:39,10.0,2026-08-05 06:45:39.000
CAR-00352,OP-REB-01,L01,2026-08-05 06:50:19,10.47,2026-08-05 07:00:47.200
CAR-00353,OP-REB-05,L01,2026-08-05 07:34:39,13.75,2026-08-05 07:48:24.000
CAR-00354,OP-REB-03,L01,2026-08-05 08:08:19,10.74,2026-08-05 08:19:03.400
CAR-00355,OP-REB-06,L02,2026-08-05 08:46:52,11.69,2026-08-05 08:58:33.400
CAR-00356,OP-REB-08,L01,2026-08-05 09:38:10,13.4,2026-08-05 09:51:34.000
CAR-00357,OP-REB-04,L01,2026-08-05 10:57:56,11.44,2026-08-05 11:09:22.400
CAR-00358,OP-REB-05,L01,2026-08-05 11:12:39,13.27,2026-08-05 11:25:55.200
CAR-00359,OP-REB-05,L02,2026-08-05 12:07:34,8.92,2026-08-05 12:16:29.200
CAR-00360,OP-REB-04,L02,2026-08-05 13:13:36,11.73,2026-08-05 13:25:19.800
CAR-00361,OP-REB-04,L01,2026-08-05 13:18:51,12.16,2026-08-05 13:31:00.600
CAR-00362,OP-REB-04,L01,2026-08-05 13:46:56,12.05,2026-08-05 13:58:59.000
CAR-00363,OP-REB-04,L01,2026-08-05 14:05:05,8.69,2026-08-05 14:13:46.400
CAR-00364,OP-REB-04,L02,2026-08-05 14:52:19,14.41,2026-08-05 15:06:43.600
CAR-00365,OP-REB-05,L01,2026-08-05 14:57:24,10.29,2026-08-05 15:07:41.400
CAR-00366,OP-REB-02,L02,2026-08-05 15:02:45,12.67,2026-08-05 15:15:25.200
CAR-00367,OP-REB-02,L01,2026-08-05 15:08:00,12.02,2026-08-05 15:20:01.200
CAR-00368,OP-REB-09,L02,2026-08-05 15:14:52,14.01,2026-08-05 15:28:52.600
CAR-00369,OP-REB-02,L02,2026-08-05 15:33:09,16.37,2026-08-05 15:49:31.200
CAR-00370,OP-REB-06,L01,2026-08-05 16:18:49,9.42,2026-08-05 16:28:14.200
CAR-00371,OP-REB-02,L01,2026-08-05 16:25:52,10.7,2026-08-05 16:36:34.000
CAR-00372,OP-REB-05,L01,2026-08-05 16:38:54,12.38,2026-08-05 16:51:16.800
CAR-00373,OP-REB-04,L01,2026-08-05 17:09:37,9.79,2026-08-05 17:19:24.400
CAR-00374,OP-REB-07,L01,2026-08-05 17:12:05,13.56,2026-08-05 17:25:38.600
CAR-00375,OP-REB-07,L01,2026-08-05 17:16:33,13.69,2026-08-05 17:30:14.400
CAR-00376,OP-REB-06,L01,2026-08-05 17:23:14,13.12,2026-08-05 17:36:21.200
CAR-00377,OP-REB-05,L02,2026-08-05 17:45:52,12.47,2026-08-05 17:58:20.200
CAR-00378,OP-REB-01,L01,2026-08-05 17:47:56,14.74,2026-08-05 18:02:40.400
CAR-00379,OP-REB-03,L01,2026-08-05 17:52:29,9.69,2026-08-05 18:02:10.400
CAR-00380,OP-REB-09,L02,2026-08-05 17:56:30,12.13,2026-08-05 18:08:37.800
CAR-00381,OP-REB-01,L01,2026-08-05 18:13:13,10.52,2026-08-05 18:23:44.200
CAR-00382,OP-REB-05,L01,2026-08-05 18:19:14,13.78,2026-08-05 18:33:00.800
CAR-00383,OP-REB-02,L01,2026-08-05 18:31:59,8.33,2026-08-05 18:40:18.800
CAR-00384,OP-REB-04,L01,2026-08-05 18:55:36,11.94,2026-08-05 19:07:32.400
CAR-00385,OP-REB-01,L02,2026-08-05 19:27:10,12.67,2026-08-05 19:39:50.200
CAR-00386,OP-REB-03,L02,2026-08-05 19:31:14,10.11,2026-08-05 19:41:20.600
CAR-00387,OP-REB-07,L01,2026-08-05 19:35:40,10.75,2026-08-05 19:46:25.000
CAR-00388,OP-REB-03,L01,2026-08-05 19:36:23,12.03,2026-08-05 19:48:24.800
CAR-00389,OP-REB-04,L02,2026-08-05 20:28:30,13.91,2026-08-05 20:42:24.600
CAR-00390,OP-REB-02,L01,2026-08-05 21:16:13,9.93,2026-08-05 21:26:08.800
CAR-00391,OP-REB-03,L02,2026-08-05 21:38:16,10.28,2026-08-05 21:48:32.800
CAR-00392,OP-REB-09,L02,2026-08-05 21:38:41,14.25,2026-08-05 21:52:56.000
CAR-00393,OP-REB-03,L02,2026-08-05 21:51:30,11.45,2026-08-05 22:02:57.000
CAR-00394,OP-REB-05,L01,2026-08-05 21:52:12,10.44,2026-08-05 22:02:38.400
CAR-00395,OP-REB-02,L01,2026-08-05 21:58:01,13.46,2026-08-05 22:11:28.600
CAR-00396,OP-REB-04,L01,2026-08-05 21:58:02,11.02,2026-08-05 22:09:03.200
CAR-00397,OP-REB-07,L02,2026-08-05 21:58:39,14.05,2026-08-05 22:12:42.000
CAR-00398,OP-REB-07,L01,2026-08-05 22:02:02,10.67,2026-08-05 22:12:42.200
CAR-00399,OP-REB-03,L01,2026-08-05 22:26:12,11.68,2026-08-05 22:37:52.800
CAR-00400,OP-REB-05,L02,2026-08-05 22:43:24,13.89,2026-08-05 22:57:17.400
CAR-00401,OP-REB-01,L01,2026-08-05 22:58:36,11.55,2026-08-05 23:10:09.000
CAR-00402,OP-REB-01,L01,2026-08-05 23:53:15,13.51,2026-08-06 00:06:45.600
CAR-00403,OP-REB-05,L01,2026-08-06 01:10:00,11.87,2026-08-06 01:21:52.200
CAR-00404,OP-REB-09,L02,2026-08-06 01:16:48,15.96,2026-08-06 01:32:45.600
CAR-00405,OP-REB-01,L01,2026-08-06 01:23:04,15.14,2026-08-06 01:38:12.400
CAR-00406,OP-REB-01,L02,2026-08-06 01:48:00,9.34,2026-08-06 01:57:20.400
CAR-00407,OP-REB-04,L02,2026-08-06 01:49:38,13.04,2026-08-06 02:02:40.400
CAR-00408,OP-REB-04,L02,2026-08-06 02:07:14,10.37,2026-08-06 02:17:36.200
CAR-00409,OP-REB-02,L01,2026-08-06 02:24:25,12.38,2026-08-06 02:36:47.800
CAR-00410,OP-REB-09,L01,2026-08-06 03:00:40,12.14,2026-08-06 03:12:48.400
CAR-00411,OP-REB-09,L01,2026-08-06 03:39:30,9.89,2026-08-06 03:49:23.400
CAR-00412,OP-REB-02,L02,2026-08-06 03:50:26,14.12,2026-08-06 04:04:33.200
CAR-00413,OP-REB-09,L02,2026-08-06 04:12:03,12.41,2026-08-06 04:24:27.600
CAR-00414,OP-REB-06,L01,2026-08-06 04:25:46,11.43,2026-08-06 04:37:11.800
CAR-00415,OP-REB-08,L02,2026-08-06 04:32:32,11.12,2026-08-06 04:43:39.200
CAR-00416,OP-REB-04,L01,2026-08-06 04:43:07,12.28,2026-08-06 04:55:23.800
CAR-00417,OP-REB-02,L01,2026-08-06 05:09:48,12.82,2026-08-06 05:22:37.200
CAR-00418,OP-REB-02,L01,2026-08-06 05:49:34,11.75,2026-08-06 06:01:19.000
CAR-00419,OP-REB-09,L01,2026-08-06 05:50:13,6.33,2026-08-06 05:56:32.800
CAR-00420,OP-REB-01,L01,2026-08-06 05:55:34,12.03,2026-08-06 06:07:35.800
CAR-00421,OP-REB-07,L01,2026-08-06 06:30:16,9.12,2026-08-06 06:39:23.200
CAR-00422,OP-REB-03,L01,2026-08-06 06:57:03,11.58,2026-08-06 07:08:37.800
CAR-00423,OP-REB-03,L02,2026-08-06 07:01:24,9.19,2026-08-06 07:10:35.400
CAR-00424,OP-REB-02,L01,2026-08-06 07:51:01,9.17,2026-08-06 08:00:11.200
CAR-00425,OP-REB-06,L02,2026-08-06 07:52:54,14.47,2026-08-06 08:07:22.200
CAR-00426,OP-REB-02,L02,2026-08-06 08:09:52,11.36,2026-08-06 08:21:13.600
CAR-00427,OP-REB-04,L01,2026-08-06 08:47:41,11.21,2026-08-06 08:58:53.600
CAR-00428,OP-REB-09,L02,2026-08-06 09:02:19,12.97,2026-08-06 09:15:17.200
CAR-00429,OP-REB-09,L02,2026-08-06 09:03:51,11.26,2026-08-06 09:15:06.600
CAR-00430,OP-REB-06,L02,2026-08-06 09:19:05,16.21,2026-08-06 09:35:17.600
CAR-00431,OP-REB-04,L01,2026-08-06 09:23:11,11.45,2026-08-06 09:34:38.000
CAR-00432,OP-REB-07,L01,2026-08-06 09:38:21,12.73,2026-08-06 09:51:04.800
CAR-00433,OP-REB-01,L01,2026-08-06 09:42:57,13.94,2026-08-06 09:56:53.400
CAR-00434,OP-REB-04,L01,2026-08-06 10:19:16,15.2,2026-08-06 10:34:28.000
CAR-00435,OP-REB-05,L01,2026-08-06 10:32:25,10.52,2026-08-06 10:42:56.200
CAR-00436,OP-REB-08,L02,2026-08-06 10:37:05,11.16,2026-08-06 10:48:14.600
CAR-00437,OP-REB-02,L02,2026-08-06 10:43:02,14.55,2026-08-06 10:57:35.000
CAR-00438,OP-REB-05,L01,2026-08-06 10:49:55,13.62,2026-08-06 11:03:32.200
CAR-00439,OP-REB-06,L02,2026-08-06 11:15:30,14.15,2026-08-06 11:29:39.000
CAR-00440,OP-REB-05,L02,2026-08-06 11:19:17,9.26,2026-08-06 11:28:32.600
CAR-00441,OP-REB-09,L02,2026-08-06 13:18:18,15.1,2026-08-06 13:33:24.000
CAR-00442,OP-REB-01,L02,2026-08-06 13:34:57,10.48,2026-08-06 13:45:25.800
CAR-00443,OP-REB-03,L01,2026-08-06 13:54:54,12.38,2026-08-06 14:07:16.800
CAR-00444,OP-REB-02,L01,2026-08-06 14:07:23,11.7,2026-08-06 14:19:05.000
CAR-00445,OP-REB-03,L01,2026-08-06 14:20:52,10.24,2026-08-06 14:31:06.400
CAR-00446,OP-REB-09,L02,2026-08-06 14:33:05,9.17,2026-08-06 14:42:15.200
CAR-00447,OP-REB-09,L02,2026-08-06 14:43:09,8.51,2026-08-06 14:51:39.600
CAR-00448,OP-REB-02,L01,2026-08-06 14:45:47,12.24,2026-08-06 14:58:01.400
CAR-00449,OP-REB-03,L01,2026-08-06 14:45:56,8.95,2026-08-06 14:54:53.000
CAR-00450,OP-REB-04,L02,2026-08-06 14:54:31,9.73,2026-08-06 15:04:14.800
CAR-00451,OP-REB-09,L01,2026-08-06 15:22:37,11.56,2026-08-06 15:34:10.600
CAR-00452,OP-REB-03,L01,2026-08-06 15:29:12,6.72,2026-08-06 15:35:55.200
CAR-00453,OP-REB-07,L02,2026-08-06 15:38:45,13.56,2026-08-06 15:52:18.600
CAR-00454,OP-REB-03,L02,2026-08-06 15:43:30,7.18,2026-08-06 15:50:40.800
CAR-00455,OP-REB-07,L01,2026-08-06 16:04:36,11.85,2026-08-06 16:16:27.000
CAR-00456,OP-REB-07,L02,2026-08-06 16:40:52,12.03,2026-08-06 16:52:53.800
CAR-00457,OP-REB-09,L01,2026-08-06 16:51:22,13.08,2026-08-06 17:04:26.800
CAR-00458,OP-REB-02,L02,2026-08-06 17:12:07,11.92,2026-08-06 17:24:02.200
CAR-00459,OP-REB-06,L02,2026-08-06 18:31:35,16.04,2026-08-06 18:47:37.400
CAR-00460,OP-REB-09,L01,2026-08-06 18:46:47,12.43,2026-08-06 18:59:12.800
CAR-00461,OP-REB-02,L02,2026-08-06 18:54:06,14.11,2026-08-06 19:08:12.600
CAR-00462,OP-REB-02,L01,2026-08-06 19:20:47,10.55,2026-08-06 19:31:20.000
CAR-00463,OP-REB-05,L02,2026-08-06 19:48:00,12.24,2026-08-06 20:00:14.400
CAR-00464,OP-REB-08,L01,2026-08-06 20:28:10,15.1,2026-08-06 20:43:16.000
CAR-00465,OP-REB-09,L02,2026-08-06 20:33:30,11.52,2026-08-06 20:45:01.200
CAR-00466,OP-REB-02,L02,2026-08-06 20:40:14,12.38,2026-08-06 20:52:36.800
CAR-00467,OP-REB-05,L01,2026-08-06 21:04:35,13.96,2026-08-06 21:18:32.600
CAR-00468,OP-REB-07,L02,2026-08-06 21:13:19,10.52,2026-08-06 21:23:50.200
CAR-00469,OP-REB-06,L01,2026-08-06 21:25:10,7.68,2026-08-06 21:32:50.800
CAR-00470,OP-REB-06,L02,2026-08-06 21:28:09,12.51,2026-08-06 21:40:39.600
CAR-00471,OP-REB-07,L02,2026-08-06 21:33:31,13.98,2026-08-06 21:47:29.800
CAR-00472,OP-REB-03,L01,2026-08-06 21:49:32,9.3,2026-08-06 21:58:50.000
CAR-00473,OP-REB-03,L02,2026-08-06 21:59:30,13.34,2026-08-06 22:12:50.400
CAR-00474,OP-REB-09,L02,2026-08-06 22:00:26,13.35,2026-08-06 22:13:47.000
CAR-00475,OP-REB-08,L01,2026-08-06 22:07:22,7.45,2026-08-06 22:14:49.000
CAR-00476,OP-REB-05,L02,2026-08-06 22:23:56,10.13,2026-08-06 22:34:03.800
CAR-00477,OP-REB-06,L01,2026-08-06 22:24:32,11.21,2026-08-06 22:35:44.600
CAR-00478,OP-REB-01,L01,2026-08-06 22:27:14,11.64,2026-08-06 22:38:52.400
CAR-00479,OP-REB-01,L01,2026-08-06 23:12:28,10.51,2026-08-06 23:22:58.600
CAR-00480,OP-REB-04,L02,2026-08-06 23:23:12,10.41,2026-08-06 23:33:36.600
CAR-00481,OP-REB-02,L02,2026-08-06 23:59:18,15.34,2026-08-07 00:14:38.400
CAR-00482,OP-REB-07,L01,2026-08-07 00:12:42,11.78,2026-08-07 00:24:28.800
CAR-00483,OP-REB-02,L02,2026-08-07 00:31:56,10.61,2026-08-07 00:42:32.600
CAR-00484,OP-REB-02,L01,2026-08-07 00:34:23,11.92,2026-08-07 00:46:18.200
CAR-00485,OP-REB-05,L02,2026-08-07 00:34:30,13.07,2026-08-07 00:47:34.200
CAR-00486,OP-REB-04,L01,2026-08-07 00:37:26,12.1,2026-08-07 00:49:32.000
CAR-00487,OP-REB-08,L01,2026-08-07 00:51:16,11.59,2026-08-07 01:02:51.400
CAR-00488,OP-REB-04,L02,2026-08-07 00:58:35,10.7,2026-08-07 01:09:17.000
CAR-00489,OP-REB-06,L01,2026-08-07 01:12:37,10.68,2026-08-07 01:23:17.800
CAR-00490,OP-REB-05,L01,2026-08-07 01:12:54,10.8,2026-08-07 01:23:42.000
CAR-00491,OP-REB-02,L02,2026-08-07 01:33:40,12.68,2026-08-07 01:46:20.800
CAR-00492,OP-REB-08,L01,2026-08-07 02:06:49,10.01,2026-08-07 02:16:49.600
CAR-00493,OP-REB-02,L01,2026-08-07 02:16:39,12.79,2026-08-07 02:29:26.400
CAR-00494,OP-REB-09,L02,2026-08-07 02:32:30,14.83,2026-08-07 02:47:19.800
CAR-00495,OP-REB-09,L01,2026-08-07 02:34:39,12.65,2026-08-07 02:47:18.000
CAR-00496,OP-REB-03,L01,2026-08-07 03:09:13,11.26,2026-08-07 03:20:28.600
CAR-00497,OP-REB-04,L01,2026-08-07 03:58:03,9.4,2026-08-07 04:07:27.000
CAR-00498,OP-REB-08,L01,2026-08-07 04:03:31,15.16,2026-08-07 04:18:40.600
CAR-00499,OP-REB-09,L01,2026-08-07 05:26:49,9.66,2026-08-07 05:36:28.600
CAR-00500,OP-REB-03,L01,2026-08-07 05:29:55,13.7,2026-08-07 05:43:37.000
CAR-00501,OP-REB-05,L01,2026-08-07 05:32:51,13.28,2026-08-07 05:46:07.800
CAR-00502,OP-REB-08,L01,2026-08-07 05:41:53,11.53,2026-08-07 05:53:24.800
CAR-00503,OP-REB-03,L02,2026-08-07 05:59:09,11.47,2026-08-07 06:10:37.200
CAR-00504,OP-REB-07,L01,2026-08-07 06:22:57,8.33,2026-08-07 06:31:16.800
CAR-00505,OP-REB-08,L01,2026-08-07 06:59:58,12.66,2026-08-07 07:12:37.600
CAR-00506,OP-REB-03,L02,2026-08-07 07:04:04,13.24,2026-08-07 07:17:18.400
CAR-00507,OP-REB-02,L01,2026-08-07 07:52:14,9.82,2026-08-07 08:02:03.200
CAR-00508,OP-REB-07,L01,2026-08-07 07:55:03,11.69,2026-08-07 08:06:44.400
CAR-00509,OP-REB-09,L01,2026-08-07 08:03:50,12.08,2026-08-07 08:15:54.800
CAR-00510,OP-REB-01,L01,2026-08-07 08:04:53,13.17,2026-08-07 08:18:03.200
CAR-00511,OP-REB-03,L01,2026-08-07 08:12:18,12.01,2026-08-07 08:24:18.600
CAR-00512,OP-REB-05,L01,2026-08-07 08:21:01,8.75,2026-08-07 08:29:46.000
CAR-00513,OP-REB-03,L02,2026-08-07 08:23:55,10.94,2026-08-07 08:34:51.400
CAR-00514,OP-REB-01,L02,2026-08-07 08:42:58,12.45,2026-08-07 08:55:25.000
CAR-00515,OP-REB-07,L02,2026-08-07 08:47:03,13.68,2026-08-07 09:00:43.800
CAR-00516,OP-REB-07,L02,2026-08-07 09:05:25,10.76,2026-08-07 09:16:10.600
CAR-00517,OP-REB-08,L02,2026-08-07 09:43:51,16.38,2026-08-07 10:00:13.800
CAR-00518,OP-REB-05,L01,2026-08-07 09:51:35,8.21,2026-08-07 09:59:47.600
CAR-00519,OP-REB-05,L01,2026-08-07 10:13:56,10.87,2026-08-07 10:24:48.200
CAR-00520,OP-REB-05,L01,2026-08-07 10:20:03,11.83,2026-08-07 10:31:52.800
CAR-00521,OP-REB-01,L01,2026-08-07 10:47:06,11.6,2026-08-07 10:58:42.000
CAR-00522,OP-REB-05,L01,2026-08-07 10:57:06,9.54,2026-08-07 11:06:38.400
CAR-00523,OP-REB-06,L02,2026-08-07 11:00:37,12.9,2026-08-07 11:13:31.000
CAR-00524,OP-REB-01,L02,2026-08-07 11:13:18,12.74,2026-08-07 11:26:02.400
CAR-00525,OP-REB-07,L01,2026-08-07 11:37:25,12.1,2026-08-07 11:49:31.000
CAR-00526,OP-REB-01,L01,2026-08-07 11:41:24,12.66,2026-08-07 11:54:03.600
CAR-00527,OP-REB-02,L01,2026-08-07 12:10:59,11.15,2026-08-07 12:22:08.000
CAR-00528,OP-REB-02,L02,2026-08-07 12:11:17,8.77,2026-08-07 12:20:03.200
CAR-00529,OP-REB-05,L02,2026-08-07 12:20:52,10.57,2026-08-07 12:31:26.200
CAR-00530,OP-REB-07,L01,2026-08-07 12:27:36,12.31,2026-08-07 12:39:54.600
CAR-00531,OP-REB-01,L02,2026-08-07 12:33:35,12.33,2026-08-07 12:45:54.800
CAR-00532,OP-REB-01,L01,2026-08-07 12:38:55,12.08,2026-08-07 12:50:59.800
CAR-00533,OP-REB-01,L02,2026-08-07 12:43:21,13.1,2026-08-07 12:56:27.000
CAR-00534,OP-REB-06,L02,2026-08-07 12:55:51,10.84,2026-08-07 13:06:41.400
CAR-00535,OP-REB-02,L01,2026-08-07 13:40:15,12.05,2026-08-07 13:52:18.000
CAR-00536,OP-REB-01,L02,2026-08-07 13:43:57,13.14,2026-08-07 13:57:05.400
CAR-00537,OP-REB-06,L02,2026-08-07 14:13:13,11.83,2026-08-07 14:25:02.800
CAR-00538,OP-REB-02,L01,2026-08-07 14:28:04,9.51,2026-08-07 14:37:34.600
CAR-00539,OP-REB-06,L02,2026-08-07 14:32:28,10.08,2026-08-07 14:42:32.800
CAR-00540,OP-REB-08,L01,2026-08-07 14:33:59,13.66,2026-08-07 14:47:38.600
CAR-00541,OP-REB-02,L02,2026-08-07 14:50:22,14.78,2026-08-07 15:05:08.800
CAR-00542,OP-REB-09,L01,2026-08-07 15:27:47,14.35,2026-08-07 15:42:08.000
CAR-00543,OP-REB-08,L01,2026-08-07 15:35:59,12.46,2026-08-07 15:48:26.600
CAR-00544,OP-REB-01,L02,2026-08-07 15:42:23,9.59,2026-08-07 15:51:58.400
CAR-00545,OP-REB-07,L02,2026-08-07 15:59:59,11.99,2026-08-07 16:11:58.400
CAR-00546,OP-REB-06,L01,2026-08-07 16:03:14,15.12,2026-08-07 16:18:21.200
CAR-00547,OP-REB-06,L02,2026-08-07 16:17:42,13.24,2026-08-07 16:30:56.400
CAR-00548,OP-REB-06,L02,2026-08-07 16:20:55,11.59,2026-08-07 16:32:30.400
CAR-00549,OP-REB-06,L02,2026-08-07 16:28:30,13.26,2026-08-07 16:41:45.600
CAR-00550,OP-REB-07,L01,2026-08-07 16:38:21,9.46,2026-08-07 16:47:48.600
CAR-00551,OP-REB-03,L01,2026-08-07 17:03:41,10.61,2026-08-07 17:14:17.600
CAR-00552,OP-REB-06,L01,2026-08-07 17:15:24,9.83,2026-08-07 17:25:13.800
CAR-00553,OP-REB-03,L02,2026-08-07 17:28:43,12.94,2026-08-07 17:41:39.400
CAR-00554,OP-REB-07,L02,2026-08-07 17:44:56,13.43,2026-08-07 17:58:21.800
CAR-00555,OP-REB-07,L01,2026-08-07 17:52:45,11.69,2026-08-07 18:04:26.400
