id_pacote,id_op_balanca,dt_pesagem,status_balanca
PKT-0000358,OP-BAL-01,2026-08-01 09:32:50.762637,Aprovado
PKT-0000359,OP-BAL-03,2026-08-01 09:34:01.078457,Aprovado
PKT-0000360,OP-BAL-02,2026-08-01 09:33:37.614617,Aprovado
PKT-0000361,OP-BAL-03,2026-08-01 09:34:32.854571,Aprovado
PKT-0000362,OP-BAL-01,2026-08-01 09:34:46.712537,Aprovado
PKT-0000363,OP-BAL-03,2026-08-01 09:34:34.166020,Aprovado
PKT-0000364,OP-BAL-03,2026-08-01 09:35:07.164201,Aprovado
PKT-0000365,OP-BAL-02,2026-08-01 09:35:02.215804,Rejeitado
PKT-0000366,OP-BAL-02,2026-08-01 09:35:31.154780,Aprovado
PKT-0000367,OP-BAL-02,2026-08-01 09:36:39.194389,Aprovado
PKT-0000368,OP-BAL-03,2026-08-01 09:36:29.470360,Aprovado
PKT-0000369,OP-BAL-02,2026-08-01 09:37:18.053848,Aprovado
PKT-0000370,OP-BAL-03,2026-08-01 09:36:54.033133,Aprovado
PKT-0000371,OP-BAL-01,2026-08-01 09:37:50.420379,Aprovado
PKT-0000372,OP-BAL-01,2026-08-01 09:37:41.982957,Aprovado
PKT-0000373,OP-BAL-03,2026-08-01 09:38:30.354350,Aprovado
PKT-0000374,OP-BAL-01,2026-08-01 09:38:35.998078,Aprovado
PKT-0000375,OP-BAL-02,2026-08-01 09:38:41.820502,Rejeitado
PKT-0000376,OP-BAL-01,2026-08-01 09:39:10.798062,Aprovado
PKT-0000377,OP-BAL-01,2026-08-01 09:40:05.901742,Aprovado
PKT-0000378,OP-BAL-03,2026-08-01 09:40:03.730252,Aprovado
PKT-0000379,OP-BAL-02,2026-08-01 09:40:50.648207,Aprovado
PKT-0000380,OP-BAL-02,2026-08-01 09:40:28.941955,Aprovado
PKT-0000381,OP-BAL-02,2026-08-01 09:40:47.403577,Aprovado
PKT-0000382,OP-BAL-02,2026-08-01 09:42:10.472283,Rejeitado
PKT-0000383,OP-BAL-01,2026-08-01 09:41:41.878202,Aprovado
PKT-0000384,OP-BAL-02,2026-08-01 09:42:21.518074,Aprovado
PKT-0000385,OP-BAL-01,2026-08-01 09:43:02.561176,Aprovado
PKT-0000386,OP-BAL-01,2026-08-01 09:42:22.524143,Aprovado
PKT-0000387,OP-BAL-03,2026-08-01 09:43:51.996749,Aprovado
PKT-0000388,OP-BAL-01,2026-08-01 09:43:25.918866,Aprovado
PKT-0000389,OP-BAL-03,2026-08-01 09:44:51.266188,Aprovado
PKT-0000390,OP-BAL-02,2026-08-01 09:44:53.536913,Aprovado
PKT-0000391,OP-BAL-02,2026-08-01 09:45:54.832579,Aprovado
PKT-0000392,OP-BAL-01,2026-08-01 09:46:37.039148,Aprovado
PKT-0000393,OP-BAL-03,2026-08-01 09:46:33.717827,Aprovado
PKT-0000394,OP-BAL-01,2026-08-01 09:46:44.078933,Aprovado
PKT-0000395,OP-BAL-01,2026-08-01 09:48:06.286190,Aprovado
PKT-0000396,OP-BAL-02,2026-08-01 09:48:01.844788,Aprovado
PKT-0000397,OP-BAL-01,2026-08-01 09:48:16.916896,Aprovado
PKT-0000398,OP-BAL-02,2026-08-01 09:49:14.615470,Aprovado
PKT-0000399,OP-BAL-02,2026-08-01 09:49:52.662547,Aprovado
PKT-0000400,OP-BAL-01,2026-08-01 09:50:33.488918,Aprovado
PKT-0000401,OP-BAL-02,2026-08-01 09:51:14.768509,Aprovado
PKT-0000402,OP-BAL-03,2026-08-01 09:51:24.790260,Aprovado
PKT-0000403,OP-BAL-03,2026-08-01 09:52:05.210637,Aprovado
PKT-0000404,OP-BAL-01,2026-08-01 09:52:14.127203,Aprovado
PKT-0000405,OP-BAL-02,2026-08-01 09:53:07.108209,Aprovado
PKT-0000406,OP-BAL-02,2026-08-01 09:52:52.593476,Aprovado
PKT-0000407,OP-BAL-02,2026-08-01 09:53:11.516658,Aprovado
PKT-0000408,OP-BAL-01,2026-08-01 09:54:13.937727,Aprovado
PKT-0000409,OP-BAL-01,2026-08-01 09:54:56.593108,Aprovado
PKT-0000410,OP-BAL-01,2026-08-01 09:55:47.093839,Aprovado
PKT-0000411,OP-BAL-02,2026-08-01 09:55:42.606991,Aprovado
PKT-0000412,OP-BAL-02,2026-08-01 09:56:18.051951,Aprovado
PKT-0000413,OP-BAL-01,2026-08-01 09:56:37.802193,Aprovado
PKT-0000414,OP-BAL-03,2026-08-01 09:57:57.811012,Aprovado
PKT-0000415,OP-BAL-03,2026-08-01 09:58:32.068693,Aprovado
PKT-0000416,OP-BAL-03,2026-08-01 09:59:00.566309,Rejeitado
PKT-0000417,OP-BAL-03,2026-08-01 09:58:26.138808,Aprovado
PKT-0000418,OP-BAL-03,2026-08-01 09:58:53.699832,Aprovado
PKT-0000419,OP-BAL-03,2026-08-01 09:59:28.738394,Aprovado
PKT-0000420,OP-BAL-02,2026-08-01 10:00:58.768089,Aprovado
PKT-0000421,OP-BAL-02,2026-08-01 11:19:59.708741,Aprovado
PKT-0000422,OP-BAL-03,2026-08-01 11:20:17.097633,Aprovado
PKT-0000423,OP-BAL-01,2026-08-01 11:21:16.498706,Aprovado
PKT-0000424,OP-BAL-02,2026-08-01 11:21:35.224242,Aprovado
PKT-0000425,OP-BAL-03,2026-08-01 11:22:51.751776,Aprovado
PKT-0000426,OP-BAL-03,2026-08-01 11:23:19.356011,Aprovado
PKT-0000427,OP-BAL-01,2026-08-01 11:24:00.735698,Aprovado
PKT-0000428,OP-BAL-02,2026-08-01 11:23:53.441601,Aprovado
PKT-0000429,OP-BAL-03,2026-08-01 11:24:42.064915,Aprovado
PKT-0000430,OP-BAL-03,2026-08-01 11:26:07.370548,Aprovado
PKT-0000431,OP-BAL-01,2026-08-01 11:25:46.787501,Aprovado
PKT-0000432,OP-BAL-01,2026-08-01 11:26:50.001254,Aprovado
PKT-0000433,OP-BAL-02,2026-08-01 11:27:07.673241,Aprovado
PKT-0000434,OP-BAL-03,2026-08-01 11:27:30.121917,Rejeitado
PKT-0000435,OP-BAL-02,2026-08-01 11:28:13.959886,Aprovado
PKT-0000436,OP-BAL-03,2026-08-01 11:28:59.854496,Aprovado
PKT-0000437,OP-BAL-01,2026-08-01 11:29:26.427046,Aprovado
PKT-0000438,OP-BAL-02,2026-08-01 11:29:46.986375,Aprovado
PKT-0000439,OP-BAL-01,2026-08-01 11:31:27.724946,Aprovado
PKT-0000440,OP-BAL-02,2026-08-01 11:31:20.950214,Aprovado
PKT-0000441,OP-BAL-03,2026-08-01 11:31:37.672054,Aprovado
PKT-0000442,OP-BAL-02,2026-08-01 11:33:07.106440,Rejeitado
PKT-0000443,OP-BAL-03,2026-08-01 11:33:35.779024,Aprovado
PKT-0000444,OP-BAL-01,2026-08-01 11:33:34.978754,Aprovado
PKT-0000445,OP-BAL-03,2026-08-01 11:34:34.815010,Aprovado
PKT-0000446,OP-BAL-03,2026-08-01 11:35:28.488970,Aprovado
PKT-0000447,OP-BAL-01,2026-08-01 11:35:23.380581,Aprovado
PKT-0000448,OP-BAL-01,2026-08-01 11:35:58.179037,Aprovado
PKT-0000449,OP-BAL-03,2026-08-01 11:37:30.062971,Aprovado
PKT-0000450,OP-BAL-02,2026-08-01 11:37:15.946849,Aprovado
PKT-0000451,OP-BAL-02,2026-08-01 11:38:14.964059,Aprovado
PKT-0000452,OP-BAL-03,2026-08-01 11:39:36.877034,Aprovado
PKT-0000453,OP-BAL-03,2026-08-01 11:39:58.901009,Aprovado
PKT-0000454,OP-BAL-03,2026-08-01 11:40:56.292022,Aprovado
PKT-0000455,OP-BAL-03,2026-08-01 11:40:39.166932,Aprovado
PKT-0000456,OP-BAL-01,2026-08-01 11:48:15.245849,Rejeitado
PKT-0000457,OP-BAL-01,2026-08-01 11:48:17.860463,Aprovado
PKT-0000458,OP-BAL-03,2026-08-01 11:48:40.961725,Rejeitado
PKT-0000459,OP-BAL-03,2026-08-01 11:49:13.004376,Aprovado
PKT-0000460,OP-BAL-01,2026-08-01 11:49:45.347684,Aprovado
PKT-0000461,OP-BAL-02,2026-08-01 11:50:38.962690,Aprovado
PKT-0000462,OP-BAL-01,2026-08-01 11:51:16.958381,Aprovado
PKT-0000463,OP-BAL-03,2026-08-01 11:50:44.827334,Aprovado
PKT-0000464,OP-BAL-03,2026-08-01 11:51:38.290784,Aprovado
PKT-0000465,OP-BAL-01,2026-08-01 11:52:54.179478,Aprovado
PKT-0000466,OP-BAL-02,2026-08-01 11:53:16.953822,Aprovado
PKT-0000467,OP-BAL-01,2026-08-01 11:53:15.656781,Aprovado
PKT-0000468,OP-BAL-03,2026-08-01 11:54:07.853244,Aprovado
PKT-0000469,OP-BAL-03,2026-08-01 11:54:34.626238,Aprovado
PKT-0000470,OP-BAL-01,2026-08-01 11:54:48.640466,Aprovado
PKT-0000471,OP-BAL-03,2026-08-01 11:56:04.128942,Aprovado
PKT-0000472,OP-BAL-01,2026-08-01 11:56:12.269749,Aprovado
PKT-0000473,OP-BAL-02,2026-08-01 11:56:41.813934,Aprovado
PKT-0000474,OP-BAL-02,2026-08-01 11:57:11.113927,Aprovado
PKT-0000475,OP-BAL-03,2026-08-01 11:57:07.668666,Aprovado
PKT-0000476,OP-BAL-03,2026-08-01 11:58:09.704737,Aprovado
PKT-0000477,OP-BAL-03,2026-08-01 11:59:07.986603,Aprovado
PKT-0000478,OP-BAL-01,2026-08-01 11:58:43.008132,Aprovado
PKT-0000479,OP-BAL-03,2026-08-01 11:59:53.526109,Aprovado
PKT-0000480,OP-BAL-03,2026-08-01 11:59:35.919729,Aprovado
PKT-0000481,OP-BAL-02,2026-08-01 11:59:52.570157,Aprovado
PKT-0000482,OP-BAL-01,2026-08-01 12:01:34.572304,Aprovado
PKT-0000483,OP-BAL-03,2026-08-01 12:01:51.221815,Aprovado
PKT-0000484,OP-BAL-03,2026-08-01 12:01:41.651077,Aprovado
PKT-0000485,OP-BAL-03,2026-08-01 12:03:10.767221,Aprovado
PKT-0000486,OP-BAL-01,2026-08-01 12:02:43.381063,Rejeitado
PKT-0000487,OP-BAL-02,2026-08-01 12:02:52.496656,Aprovado
PKT-0000488,OP-BAL-03,2026-08-01 12:03:36.313932,Aprovado
PKT-0000489,OP-BAL-03,2026-08-01 12:04:34.183488,Aprovado
PKT-0000490,OP-BAL-03,2026-08-01 12:04:49.089280,Aprovado
PKT-0000491,OP-BAL-01,2026-08-01 11:50:29.183292,Aprovado
PKT-0000492,OP-BAL-03,2026-08-01 11:51:01.995088,Aprovado
PKT-0000493,OP-BAL-01,2026-08-01 11:52:30.489883,Aprovado
PKT-0000494,OP-BAL-01,2026-08-01 11:53:13.368312,Rejeitado
PKT-0000495,OP-BAL-02,2026-08-01 11:53:13.177871,Aprovado
PKT-0000496,OP-BAL-03,2026-08-01 11:53:26.103879,Aprovado
PKT-0000497,OP-BAL-01,2026-08-01 11:54:10.541832,Aprovado
PKT-0000498,OP-BAL-01,2026-08-01 11:54:08.957280,Aprovado
PKT-0000499,OP-BAL-03,2026-08-01 11:55:14.248745,Aprovado
PKT-0000500,OP-BAL-03,2026-08-01 11:55:49.436049,Aprovado
PKT-0000501,OP-BAL-02,2026-08-01 11:56:29.710650,Aprovado
PKT-0000502,OP-BAL-03,2026-08-01 11:57:01.021482,Aprovado
PKT-0000503,OP-BAL-01,2026-08-01 11:56:56.058849,Aprovado
PKT-0000504,OP-BAL-02,2026-08-01 11:57:56.392024,Aprovado
PKT-0000505,OP-BAL-02,2026-08-01 11:57:46.928579,Aprovado
PKT-0000506,OP-BAL-01,2026-08-01 11:58:19.967852,Aprovado
PKT-0000507,OP-BAL-01,2026-08-01 11:58:56.327247,Aprovado
PKT-0000508,OP-BAL-02,2026-08-01 11:59:39.043259,Aprovado
PKT-0000509,OP-BAL-01,2026-08-01 12:00:46.208695,Aprovado
PKT-0000510,OP-BAL-01,2026-08-01 12:01:14.668031,Aprovado
PKT-0000511,OP-BAL-03,2026-08-01 12:01:11.867701,Aprovado
PKT-0000512,OP-BAL-03,2026-08-01 12:01:21.525969,Aprovado
PKT-0000513,OP-BAL-03,2026-08-01 12:02:18.451491,Aprovado
PKT-0000514,OP-BAL-01,2026-08-01 12:02:58.280398,Aprovado
PKT-0000515,OP-BAL-01,2026-08-01 12:03:06.948099,Aprovado
PKT-0000516,OP-BAL-03,2026-08-01 12:04:17.623760,Rejeitado
PKT-0000517,OP-BAL-03,2026-08-01 12:03:52.885066,Aprovado
PKT-0000518,OP-BAL-01,2026-08-01 12:05:22.605440,Aprovado
PKT-0000519,OP-BAL-03,2026-08-01 12:05:15.155462,Aprovado
PKT-0000520,OP-BAL-01,2026-08-01 12:05:18.330770,Aprovado
PKT-0000521,OP-BAL-01,2026-08-01 12:06:39.225916,Aprovado
PKT-0000522,OP-BAL-02,2026-08-01 12:06:59.110794,Aprovado
PKT-0000523,OP-BAL-01,2026-08-01 12:07:04.957005,Aprovado
PKT-0000524,OP-BAL-03,2026-08-01 12:07:50.295605,Aprovado
PKT-0000525,OP-BAL-01,2026-08-01 12:07:49.813418,Aprovado
PKT-0000526,OP-BAL-02,2026-08-01 11:53:01.166888,Aprovado
PKT-0000527,OP-BAL-02,2026-08-01 11:53:01.869097,Aprovado
PKT-0000528,OP-BAL-01,2026-08-01 11:53:58.340202,Aprovado
PKT-0000529,OP-BAL-03,2026-08-01 11:54:19.349393,Aprovado
PKT-0000530,OP-BAL-01,2026-08-01 11:55:22.918843,Aprovado
PKT-0000531,OP-BAL-03,2026-08-01 11:55:27.358475,Aprovado
PKT-0000532,OP-BAL-02,2026-08-01 11:55:04.420472,Aprovado
PKT-0000533,OP-BAL-02,2026-08-01 11:56:02.513489,Aprovado
PKT-0000534,OP-BAL-01,2026-08-01 11:56:47.604508,Aprovado
PKT-0000535,OP-BAL-02,2026-08-01 11:57:01.132226,Aprovado
PKT-0000536,OP-BAL-03,2026-08-01 11:57:56.069298,Aprovado
PKT-0000537,OP-BAL-02,2026-08-01 11:57:42.927811,Aprovado
PKT-0000538,OP-BAL-03,2026-08-01 11:58:22.763125,Aprovado
PKT-0000539,OP-BAL-01,2026-08-01 11:58:15.979230,Aprovado
PKT-0000540,OP-BAL-03,2026-08-01 11:58:39.439790,Aprovado
PKT-0000541,OP-BAL-03,2026-08-01 11:59:57.266310,Aprovado
PKT-0000542,OP-BAL-01,2026-08-01 12:00:18.702465,Aprovado
PKT-0000543,OP-BAL-03,2026-08-01 12:00:06.837677,Aprovado
PKT-0000544,OP-BAL-02,2026-08-01 12:00:27.316229,Aprovado
PKT-0000545,OP-BAL-03,2026-08-01 12:01:38.242971,Aprovado
PKT-0000546,OP-BAL-02,2026-08-01 12:01:29.210670,Aprovado
PKT-0000547,OP-BAL-03,2026-08-01 12:01:32.881908,Aprovado
PKT-0000548,OP-BAL-01,2026-08-01 12:02:45.523389,Aprovado
PKT-0000549,OP-BAL-02,2026-08-01 12:03:11.967607,Aprovado
PKT-0000550,OP-BAL-02,2026-08-01 12:03:42.458285,Aprovado
PKT-0000551,OP-BAL-02,2026-08-01 12:03:36.166601,Aprovado
PKT-0000552,OP-BAL-01,2026-08-01 12:03:35.645312,Aprovado
PKT-0000553,OP-BAL-02,2026-08-01 12:04:58.271634,Aprovado
PKT-0000554,OP-BAL-03,2026-08-01 12:04:48.431008,Aprovado
PKT-0000555,OP-BAL-01,2026-08-01 12:05:22.267017,Aprovado
PKT-0000556,OP-BAL-01,2026-08-01 12:05:20.447843,Aprovado
PKT-0000557,OP-BAL-02,2026-08-01 12:05:42.971699,Aprovado
PKT-0000558,OP-BAL-02,2026-08-01 12:06:23.518306,Aprovado
PKT-0000559,OP-BAL-02,2026-08-01 12:07:22.042339,Aprovado
PKT-0000560,OP-BAL-02,2026-08-01 12:07:34.416596,Aprovado
PKT-0000561,OP-BAL-01,2026-08-01 12:17:51.031171,Aprovado
PKT-0000562,OP-BAL-01,2026-08-01 12:18:52.347139,Aprovado
PKT-0000563,OP-BAL-02,2026-08-01 12:18:42.270127,Aprovado
PKT-0000564,OP-BAL-01,2026-08-01 12:19:40.052774,Aprovado
PKT-0000565,OP-BAL-01,2026-08-01 12:19:04.804920,Aprovado
PKT-0000566,OP-BAL-02,2026-08-01 12:20:31.181416,Aprovado
PKT-0000567,OP-BAL-02,2026-08-01 12:21:17.109141,Aprovado
PKT-0000568,OP-BAL-02,2026-08-01 12:20:32.536363,Aprovado
PKT-0000569,OP-BAL-01,2026-08-01 12:21:30.278533,Aprovado
PKT-0000570,OP-BAL-01,2026-08-01 12:21:57.653001,Aprovado
PKT-0000571,OP-BAL-03,2026-08-01 12:23:14.840983,Aprovado
PKT-0000572,OP-BAL-01,2026-08-01 12:23:48.780796,Aprovado
PKT-0000573,OP-BAL-01,2026-08-01 12:23:42.678300,Aprovado
PKT-0000574,OP-BAL-01,2026-08-01 12:23:45.666743,Aprovado
PKT-0000575,OP-BAL-03,2026-08-01 12:24:30.961155,Aprovado
PKT-0000576,OP-BAL-02,2026-08-01 12:24:31.242492,Aprovado
PKT-0000577,OP-BAL-02,2026-08-01 12:25:35.328618,Aprovado
PKT-0000578,OP-BAL-03,2026-08-01 12:25:59.175557,Aprovado
PKT-0000579,OP-BAL-02,2026-08-01 12:26:15.370563,Aprovado
PKT-0000580,OP-BAL-03,2026-08-01 12:27:14.392708,Aprovado
PKT-0000581,OP-BAL-03,2026-08-01 12:27:35.816656,Aprovado
PKT-0000582,OP-BAL-02,2026-08-01 12:28:09.618443,Aprovado
PKT-0000583,OP-BAL-02,2026-08-01 12:28:30.427587,Aprovado
PKT-0000584,OP-BAL-02,2026-08-01 12:29:30.540335,Aprovado
PKT-0000585,OP-BAL-01,2026-08-01 12:29:47.617695,Aprovado
PKT-0000586,OP-BAL-02,2026-08-01 12:29:35.721795,Aprovado
PKT-0000587,OP-BAL-02,2026-08-01 12:30:49.909468,Aprovado
PKT-0000588,OP-BAL-03,2026-08-01 12:30:59.325827,Aprovado
PKT-0000589,OP-BAL-01,2026-08-01 12:30:56.130566,Aprovado
PKT-0000590,OP-BAL-03,2026-08-01 12:32:23.841467,Aprovado
PKT-0000591,OP-BAL-03,2026-08-01 12:32:01.031405,Aprovado
PKT-0000592,OP-BAL-03,2026-08-01 12:32:43.956281,Aprovado
PKT-0000593,OP-BAL-03,2026-08-01 12:32:57.751937,Aprovado
PKT-0000594,OP-BAL-02,2026-08-01 12:34:19.591028,Aprovado
PKT-0000595,OP-BAL-03,2026-08-01 12:34:43.473872,Aprovado
PKT-0000596,OP-BAL-02,2026-08-01 12:25:01.891388,Aprovado
PKT-0000597,OP-BAL-03,2026-08-01 12:25:56.103055,Aprovado
PKT-0000598,OP-BAL-01,2026-08-01 12:26:27.021906,Aprovado
PKT-0000599,OP-BAL-01,2026-08-01 12:27:06.585572,Aprovado
PKT-0000600,OP-BAL-01,2026-08-01 12:26:44.176526,Aprovado
PKT-0000601,OP-BAL-01,2026-08-01 12:28:13.746808,Aprovado
PKT-0000602,OP-BAL-03,2026-08-01 12:28:44.180574,Aprovado
PKT-0000603,OP-BAL-03,2026-08-01 12:29:27.030436,Aprovado
PKT-0000604,OP-BAL-02,2026-08-01 12:29:49.679119,Aprovado
PKT-0000605,OP-BAL-03,2026-08-01 12:30:25.882519,Aprovado
PKT-0000606,OP-BAL-01,2026-08-01 12:30:24.546367,Aprovado
PKT-0000607,OP-BAL-01,2026-08-01 12:31:53.311934,Aprovado
PKT-0000608,OP-BAL-02,2026-08-01 12:32:12.924453,Aprovado
PKT-0000609,OP-BAL-02,2026-08-01 12:33:11.977812,Aprovado
PKT-0000610,OP-BAL-01,2026-08-01 12:33:31.613977,Aprovado
PKT-0000611,OP-BAL-03,2026-08-01 12:33:16.636581,Aprovado
PKT-0000612,OP-BAL-03,2026-08-01 12:34:00.985268,Aprovado
PKT-0000613,OP-BAL-02,2026-08-01 12:35:18.566571,Aprovado
PKT-0000614,OP-BAL-01,2026-08-01 12:35:04.580288,Aprovado
PKT-0000615,OP-BAL-02,2026-08-01 12:36:40.527715,Aprovado
PKT-0000616,OP-BAL-02,2026-08-01 12:36:59.994676,Aprovado
PKT-0000617,OP-BAL-01,2026-08-01 12:37:06.197829,Aprovado
PKT-0000618,OP-BAL-01,2026-08-01 12:38:06.177211,Aprovado
PKT-0000619,OP-BAL-01,2026-08-01 12:38:08.397834,Aprovado
PKT-0000620,OP-BAL-03,2026-08-01 12:39:28.900269,Aprovado
PKT-0000621,OP-BAL-02,2026-08-01 12:39:54.534144,Aprovado
PKT-0000622,OP-BAL-03,2026-08-01 12:40:24.875539,Aprovado
PKT-0000623,OP-BAL-03,2026-08-01 12:41:05.493633,Aprovado
PKT-0000624,OP-BAL-03,2026-08-01 12:41:31.381442,Aprovado
PKT-0000625,OP-BAL-01,2026-08-01 12:41:35.409252,Aprovado
PKT-0000626,OP-BAL-02,2026-08-01 12:42:27.063813,Aprovado
PKT-0000627,OP-BAL-02,2026-08-01 12:43:40.746240,Aprovado
PKT-0000628,OP-BAL-01,2026-08-01 12:44:14.111505,Aprovado
PKT-0000629,OP-BAL-03,2026-08-01 12:44:47.235033,Aprovado
PKT-0000630,OP-BAL-02,2026-08-01 12:44:37.351156,Aprovado
PKT-0000631,OP-BAL-02,2026-08-01 12:32:04.843397,Aprovado
PKT-0000632,OP-BAL-01,2026-08-01 12:33:14.065121,Aprovado
PKT-0000633,OP-BAL-02,2026-08-01 12:34:15.170352,Aprovado
PKT-0000634,OP-BAL-01,2026-08-01 12:34:13.501263,Aprovado
PKT-0000635,OP-BAL-02,2026-08-01 12:34:35.792021,Aprovado
PKT-0000636,OP-BAL-02,2026-08-01 12:35:24.840268,Aprovado
PKT-0000637,OP-BAL-03,2026-08-01 12:35:32.429037,Aprovado
PKT-0000638,OP-BAL-02,2026-08-01 12:35:43.036178,Aprovado
PKT-0000639,OP-BAL-02,2026-08-01 12:36:42.327294,Aprovado
PKT-0000640,OP-BAL-01,2026-08-01 12:37:08.462337,Aprovado
PKT-0000641,OP-BAL-03,2026-08-01 12:38:19.031515,Aprovado
PKT-0000642,OP-BAL-03,2026-08-01 12:38:12.876585,Aprovado
PKT-0000643,OP-BAL-03,2026-08-01 12:38:48.701892,Aprovado
PKT-0000644,OP-BAL-01,2026-08-01 12:39:09.731498,Aprovado
PKT-0000645,OP-BAL-01,2026-08-01 12:40:01.466684,Aprovado
PKT-0000646,OP-BAL-03,2026-08-01 12:40:09.017882,Aprovado
PKT-0000647,OP-BAL-01,2026-08-01 12:41:22.154545,Aprovado
PKT-0000648,OP-BAL-03,2026-08-01 12:41:55.291605,Aprovado
PKT-0000649,OP-BAL-03,2026-08-01 12:42:37.833953,Aprovado
PKT-0000650,OP-BAL-01,2026-08-01 12:42:16.438416,Aprovado
PKT-0000651,OP-BAL-03,2026-08-01 12:43:50.700594,Aprovado
PKT-0000652,OP-BAL-01,2026-08-01 12:44:18.403546,Aprovado
PKT-0000653,OP-BAL-03,2026-08-01 12:43:43.094785,Aprovado
PKT-0000654,OP-BAL-01,2026-08-01 12:45:14.609216,Aprovado
PKT-0000655,OP-BAL-01,2026-08-01 12:45:39.355337,Aprovado
PKT-0000656,OP-BAL-01,2026-08-01 12:46:13.078828,Aprovado
PKT-0000657,OP-BAL-03,2026-08-01 12:46:24.793388,Aprovado
PKT-0000658,OP-BAL-02,2026-08-01 12:46:55.356097,Aprovado
PKT-0000659,OP-BAL-02,2026-08-01 12:47:01.255550,Aprovado
PKT-0000660,OP-BAL-02,2026-08-01 12:48:12.697561,Aprovado
PKT-0000661,OP-BAL-01,2026-08-01 12:48:15.238491,Aprovado
PKT-0000662,OP-BAL-03,2026-08-01 12:49:02.289130,Aprovado
PKT-0000663,OP-BAL-02,2026-08-01 12:49:11.153421,Aprovado
PKT-0000664,OP-BAL-03,2026-08-01 12:50:04.457811,Aprovado
PKT-0000665,OP-BAL-02,2026-08-01 12:50:02.746474,Aprovado
PKT-0000666,OP-BAL-03,2026-08-01 12:48:45.120353,Aprovado
PKT-0000667,OP-BAL-03,2026-08-01 12:48:38.869588,Aprovado
PKT-0000668,OP-BAL-02,2026-08-01 12:48:15.282048,Aprovado
PKT-0000669,OP-BAL-02,2026-08-01 12:48:25.963573,Aprovado
PKT-0000670,OP-BAL-03,2026-08-01 12:48:43.236915,Aprovado
PKT-0000671,OP-BAL-01,2026-08-01 12:50:02.760492,Aprovado
PKT-0000672,OP-BAL-02,2026-08-01 12:49:12.917808,Aprovado
PKT-0000673,OP-BAL-03,2026-08-01 12:50:17.754331,Aprovado
PKT-0000674,OP-BAL-01,2026-08-01 12:49:39.095954,Aprovado
PKT-0000675,OP-BAL-02,2026-08-01 12:50:09.936315,Aprovado
PKT-0000676,OP-BAL-01,2026-08-01 12:51:09.036470,Aprovado
PKT-0000677,OP-BAL-01,2026-08-01 12:51:27.938514,Aprovado
PKT-0000678,OP-BAL-01,2026-08-01 12:51:31.275422,Aprovado
PKT-0000679,OP-BAL-01,2026-08-01 12:51:34.727058,Aprovado
PKT-0000680,OP-BAL-02,2026-08-01 12:51:47.724906,Aprovado
PKT-0000681,OP-BAL-02,2026-08-01 12:52:26.134929,Rejeitado
PKT-0000682,OP-BAL-02,2026-08-01 12:51:51.665138,Aprovado
PKT-0000683,OP-BAL-03,2026-08-01 12:52:24.416856,Aprovado
PKT-0000684,OP-BAL-02,2026-08-01 12:53:29.384379,Aprovado
PKT-0000685,OP-BAL-01,2026-08-01 12:52:32.174927,Aprovado
PKT-0000686,OP-BAL-03,2026-08-01 12:52:50.724839,Aprovado
PKT-0000687,OP-BAL-03,2026-08-01 12:53:59.899599,Aprovado
PKT-0000688,OP-BAL-03,2026-08-01 12:54:27.329136,Aprovado
PKT-0000689,OP-BAL-03,2026-08-01 12:53:35.088469,Aprovado
PKT-0000690,OP-BAL-01,2026-08-01 12:54:17.929372,Aprovado
PKT-0000691,OP-BAL-01,2026-08-01 12:54:08.635399,Aprovado
PKT-0000692,OP-BAL-02,2026-08-01 12:54:32.720406,Aprovado
PKT-0000693,OP-BAL-01,2026-08-01 12:55:55.990981,Aprovado
PKT-0000694,OP-BAL-03,2026-08-01 12:55:37.049024,Aprovado
PKT-0000695,OP-BAL-02,2026-08-01 12:56:27.538488,Aprovado
PKT-0000696,OP-BAL-01,2026-08-01 12:55:43.981796,Aprovado
PKT-0000697,OP-BAL-01,2026-08-01 12:56:18.582750,Aprovado
PKT-0000698,OP-BAL-03,2026-08-01 12:56:16.262786,Aprovado
PKT-0000699,OP-BAL-03,2026-08-01 12:56:27.240416,Aprovado
PKT-0000700,OP-BAL-03,2026-08-01 12:56:37.294650,Aprovado
PKT-0000701,OP-BAL-01,2026-08-01 12:46:09.499335,Aprovado
PKT-0000702,OP-BAL-02,2026-08-01 12:47:30.183767,Aprovado
PKT-0000703,OP-BAL-01,2026-08-01 12:48:08.429841,Aprovado
PKT-0000704,OP-BAL-02,2026-08-01 12:48:08.581518,Aprovado
PKT-0000705,OP-BAL-02,2026-08-01 12:48:46.895948,Aprovado
PKT-0000706,OP-BAL-03,2026-08-01 12:48:46.823981,Aprovado
PKT-0000707,OP-BAL-02,2026-08-01 12:50:01.808803,Aprovado
PKT-0000708,OP-BAL-02,2026-08-01 12:50:57.152883,Aprovado
PKT-0000709,OP-BAL-01,2026-08-01 12:51:19.187709,Aprovado
PKT-0000710,OP-BAL-03,2026-08-01 12:51:29.714731,Aprovado
PKT-0000711,OP-BAL-01,2026-08-01 12:52:39.810441,Aprovado
PKT-0000712,OP-BAL-03,2026-08-01 12:53:19.296126,Aprovado
PKT-0000713,OP-BAL-03,2026-08-01 12:53:00.997735,Aprovado
PKT-0000714,OP-BAL-02,2026-08-01 12:53:59.486589,Aprovado
